listing_id,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
6076158,5/12/2015,12/23/2015,99,10,10,10,10,10,10,1.89
384797,5/23/2012,9/3/2015,97,9,10,10,10,10,9,0.48
7901318,8/23/2015,11/16/2015,100,10,10,10,10,10,10,1.11
7614244,1/2/2016,1/2/2016,,,,,,,,1
458189,2/26/2013,3/8/2015,99,9,10,10,9,10,9,0.4
5386937,2/22/2015,1/1/2016,96,10,10,10,10,10,9,4.83
8684315,10/20/2015,1/3/2016,100,10,10,10,10,10,10,3.51
3412630,7/24/2014,9/11/2015,97,10,10,10,10,10,9,1.81
7054225,7/13/2015,9/1/2015,100,10,10,10,10,10,10,1.02
1775016,9/30/2014,12/10/2015,93,10,10,10,10,10,9,4.35
9835920,,,,,,,,,,
4223597,10/28/2014,1/1/2016,95,10,10,10,10,10,9,1.73
1976382,2/18/2014,10/30/2015,95,10,10,10,10,10,9,1.4
3396140,6/28/2014,12/11/2015,98,10,10,10,10,10,9,3.88
1782140,10/30/2013,12/18/2015,94,10,10,10,10,10,9,3.27
430453,4/22/2013,9/11/2015,97,9,9,10,10,10,9,1.46
1633986,7/22/2014,1/2/2016,96,10,9,10,10,10,9,1.8
9507115,12/25/2015,12/25/2015,80,8,10,10,10,8,8,1
8926060,11/21/2015,12/31/2015,100,10,10,10,10,10,10,1.33
1520449,10/2/2013,10/2/2015,91,9,9,10,10,10,9,0.25
7697170,8/11/2015,12/19/2015,97,10,10,10,10,10,9,3.06
1511620,9/15/2013,9/13/2015,93,10,8,10,10,10,9,0.29
9411935,11/19/2015,12/16/2015,80,9,8,8,9,9,9,1.28
1355094,7/31/2013,1/2/2016,91,9,9,10,10,10,9,2.26
6305798,5/25/2015,5/25/2015,100,10,10,10,10,10,10,0.13
4009295,9/6/2014,9/7/2015,94,10,10,10,10,10,9,2.72
10334184,,,,,,,,,,
1159111,6/7/2013,12/1/2015,92,10,10,10,10,9,9,0.99
9368573,,,,,,,,,,
3773417,8/13/2014,9/30/2014,95,9,10,10,10,10,9,0.24
9327585,11/11/2015,12/19/2015,90,8,10,9,9,10,9,5.45
6492056,,,,,,,,,,
7073650,7/14/2015,10/22/2015,100,10,10,10,10,10,10,1.54
9727857,12/21/2015,12/25/2015,100,10,10,10,10,10,10,3
446276,6/12/2012,11/29/2015,99,10,10,10,10,10,9,0.69
208670,2/13/2012,11/9/2015,91,9,9,9,9,10,9,1.65
8868833,10/31/2015,11/20/2015,100,10,10,10,10,10,10,1.82
7180032,,,,,,,,,,
9137259,,,,,,,,,,
9252998,,,,,,,,,,
7975026,8/23/2015,8/23/2015,80,10,6,10,10,10,10,0.22
6278216,5/16/2015,10/19/2015,84,9,8,9,9,9,8,1.15
6425652,7/17/2015,9/29/2015,84,9,8,10,9,8,8,0.87
7228435,,,,,,,,,,
9149612,,,,,,,,,,
8251213,9/21/2015,12/13/2015,100,10,10,10,10,10,10,3.4
5548982,3/25/2015,12/31/2015,91,9,9,10,9,10,9,7.66
9546633,,,,,,,,,,
3272374,6/16/2014,1/18/2015,89,10,8,10,10,10,9,1.06
7335567,8/5/2015,12/8/2015,93,10,10,10,10,10,9,3.14
9563458,,,,,,,,,,
7875887,8/24/2015,1/1/2016,100,10,10,10,10,10,10,1.79
3394837,5/17/2015,10/13/2015,97,9,9,9,10,9,10,0.9
4464795,1/19/2015,8/31/2015,100,9,10,10,10,10,9,0.51
6927016,7/10/2015,12/21/2015,94,10,10,10,10,10,9,8.38
699596,9/26/2012,9/7/2015,97,10,10,10,10,10,10,3.41
6387576,5/18/2015,12/13/2015,97,10,10,10,10,10,10,4.91
8828781,,,,,,,,,,
1198884,6/4/2013,9/11/2015,93,9,9,9,9,10,9,2
9546508,11/29/2015,11/29/2015,80,8,10,10,10,10,10,0.81
2386589,3/3/2014,12/29/2015,95,9,9,10,10,10,9,2.05
9924107,12/30/2015,1/2/2016,100,9,10,10,10,10,9,2
3386862,8/3/2014,9/28/2015,91,9,9,10,10,10,9,4.44
9280767,,,,,,,,,,
1520533,9/20/2013,10/20/2015,90,8,7,9,9,10,8,0.36
9651755,12/8/2015,12/14/2015,100,10,10,9,10,10,10,2
82763,9/4/2012,9/22/2015,92,9,8,9,10,10,8,0.3
9880665,,,,,,,,,,
1762354,10/14/2013,12/10/2015,96,10,10,10,10,10,9,0.89
2836237,1/27/2015,5/18/2015,92,10,9,9,9,10,9,1.05
5204475,,,,,,,,,,
8741711,10/19/2015,11/25/2015,100,9,10,10,9,10,10,1.54
3819831,9/3/2014,12/17/2015,92,9,9,9,9,9,9,0.31
8267620,,,,,,,,,,
7087957,7/19/2015,12/16/2015,98,10,10,10,10,10,10,5.12
1520549,12/23/2013,10/1/2015,80,10,8,10,10,10,9,0.16
9094872,,,,,,,,,,
9414303,11/29/2015,11/29/2015,100,10,10,10,10,10,10,0.81
26116,9/21/2010,12/26/2015,97,10,10,10,10,10,9,1.71
7874053,9/13/2015,9/13/2015,,,,,,,,0.26
6452801,5/31/2015,10/25/2015,100,10,10,10,10,10,10,2.47
8340841,10/2/2015,11/20/2015,100,10,10,10,10,10,10,2.53
9635943,,,,,,,,,,
8046691,9/21/2015,9/23/2015,90,9,9,10,10,10,10,0.57
9078843,,,,,,,,,,
8799909,,,,,,,,,,
387079,8/5/2012,12/8/2015,94,10,10,10,10,10,9,0.99
8292326,,,,,,,,,,
10339144,,,,,,,,,,
5563136,3/8/2015,5/25/2015,94,10,9,9,9,10,9,0.99
6079216,6/12/2015,8/28/2015,100,10,10,10,10,10,10,0.29
8955477,11/1/2015,11/2/2015,100,10,10,10,10,10,10,0.92
6424859,5/25/2015,9/22/2015,100,10,10,10,10,10,10,3.2
7651702,8/7/2015,9/29/2015,86,10,10,10,10,9,8,1.39
6210952,6/15/2015,8/26/2015,100,10,10,10,10,10,10,0.29
9281758,12/30/2015,1/3/2016,100,10,10,10,10,10,10,2
2875975,8/30/2015,8/30/2015,100,10,10,10,10,10,10,0.23
7275027,,,,,,,,,,
4318709,3/29/2015,11/10/2015,92,9,9,10,10,10,10,1.49
6939106,6/25/2015,12/20/2015,98,10,10,10,10,10,9,6.96
2727938,4/21/2014,7/5/2015,97,10,9,10,10,10,9,0.72
7695195,8/20/2015,9/21/2015,100,10,10,10,10,10,10,0.65
6445741,7/27/2015,7/30/2015,100,10,10,10,8,10,10,0.37
7381005,9/8/2015,9/29/2015,100,9,10,10,10,10,9,0.5
8724134,,,,,,,,,,
4023177,5/31/2015,9/24/2015,96,10,9,10,10,10,9,4.52
1589681,9/28/2015,11/28/2015,98,10,10,10,10,10,10,2.73
8524349,9/29/2015,11/2/2015,100,10,10,10,10,10,10,1.22
9429399,12/1/2015,12/7/2015,90,10,10,10,10,10,10,1.71
7089415,7/6/2015,1/2/2016,100,10,9,10,10,10,10,0.49
8033438,9/15/2015,12/18/2015,92,10,9,10,9,10,10,4.82
6836330,7/7/2015,1/3/2016,93,10,9,10,10,9,10,0.99
975179,3/18/2013,1/1/2016,95,10,10,10,10,9,9,4.93
1956094,12/31/2013,12/30/2015,94,10,10,10,10,10,9,3.35
9619737,,,,,,,,,,
9463729,,,,,,,,,,
8866331,,,,,,,,,,
5457260,3/29/2015,9/7/2015,100,10,9,10,10,10,10,1.06
8594406,10/4/2015,10/4/2015,100,10,10,10,10,10,10,0.32
8484705,,,,,,,,,,
7714585,8/31/2015,11/29/2015,96,10,10,10,9,9,10,2.36
218741,6/18/2012,10/17/2015,95,10,10,10,10,10,10,2.66
8551871,11/22/2015,12/30/2015,95,10,10,10,10,10,10,2.73
8567933,10/10/2015,12/20/2015,98,10,10,10,10,10,10,3.1
7934963,10/1/2015,12/21/2015,91,9,9,10,10,10,9,5.63
6481764,6/30/2015,9/2/2015,98,10,10,10,10,10,10,1.9
8426827,9/27/2015,10/19/2015,93,10,10,10,10,9,9,0.9
7771531,9/14/2015,12/29/2015,94,9,10,10,10,10,10,3.45
37234,,,,,,,,,,
2060441,6/23/2014,9/15/2015,88,9,10,10,10,9,9,0.53
2158992,8/7/2015,10/21/2015,100,10,10,10,10,10,10,0.79
8608414,,,,,,,,,,
5619397,,,,,,,,,,
4144767,5/27/2015,9/15/2015,84,9,9,8,9,8,8,0.67
1301535,5/27/2014,10/19/2015,95,9,10,10,10,9,10,4.54
3882930,9/11/2014,10/27/2015,98,10,10,10,10,10,10,1.06
9186481,,,,,,,,,,
5364244,3/3/2015,12/25/2015,98,10,10,10,10,9,10,3.12
4127196,7/9/2015,8/25/2015,90,10,10,10,10,10,10,0.67
30712,6/22/2010,11/9/2015,81,8,7,9,9,9,8,0.95
5632713,8/3/2015,12/13/2015,98,10,10,10,10,10,10,3.1
2396734,3/26/2014,10/19/2015,98,10,10,10,10,10,10,1.06
4616634,1/29/2015,12/28/2015,99,10,10,10,10,10,10,6.33
1175308,8/6/2013,8/19/2013,100,10,10,10,10,10,10,0.07
3157738,6/9/2014,9/7/2015,88,9,9,9,10,10,9,0.52
8866927,12/1/2015,12/29/2015,100,10,10,10,10,10,10,4.29
3657819,7/27/2014,11/23/2015,97,9,10,10,10,10,9,3.13
8212190,9/15/2015,12/27/2015,97,10,8,10,10,10,10,1.88
9030406,,,,,,,,,,
6884820,7/26/2015,11/29/2015,86,9,8,9,9,9,8,2.39
6821407,6/14/2015,11/29/2015,95,10,10,10,10,10,10,5.56
9563749,11/29/2015,12/15/2015,100,10,10,10,10,10,10,1.62
6474341,6/16/2015,11/28/2015,96,10,9,10,9,9,9,1.63
7038750,7/27/2015,8/11/2015,100,10,10,10,10,10,9,0.56
7824929,8/25/2015,10/4/2015,97,10,10,10,10,10,10,1.35
2277640,5/4/2014,12/12/2015,99,10,10,10,10,10,10,4.22
5620306,10/4/2015,12/13/2015,100,10,10,10,10,10,10,0.65
9693971,,,,,,,,,,
4739190,12/15/2014,9/2/2015,97,10,10,10,10,10,10,1.48
5219336,5/17/2015,10/16/2015,94,10,10,9,10,8,9,1.42
2298775,4/16/2014,11/21/2015,94,10,9,10,10,9,10,1.1
7455706,11/21/2015,12/10/2015,85,9,9,10,10,10,9,2.67
1142039,10/13/2014,11/17/2015,95,9,9,10,10,9,9,1.34
3563218,7/17/2014,10/24/2015,92,10,9,10,10,9,9,1.62
7789264,9/2/2015,12/20/2015,96,10,10,10,10,10,10,2.16
6935953,8/10/2015,8/10/2015,100,10,10,10,10,10,10,0.2
3441402,7/4/2014,12/24/2015,95,10,10,10,10,9,10,5.78
921571,6/19/2013,9/8/2015,91,10,9,10,9,9,10,0.23
5205984,6/25/2015,10/6/2015,100,10,9,10,10,10,10,0.62
5352741,6/17/2015,6/18/2015,100,9,10,10,9,9,10,0.3
1461971,4/22/2014,8/25/2015,93,9,10,10,10,8,10,0.29
6690388,6/29/2015,12/19/2015,100,10,10,10,10,10,10,2.53
1190571,8/4/2013,9/12/2015,89,9,8,9,10,9,9,0.31
231097,10/3/2011,11/18/2015,98,10,10,10,10,9,10,2.05
149489,,,,,,,,,,
3703121,9/14/2014,12/2/2015,98,10,10,10,10,10,10,0.75
3004007,5/21/2014,11/25/2015,99,10,10,10,10,10,10,1.16
3870937,8/22/2014,10/12/2015,97,10,10,10,10,10,10,2.22
3242247,6/17/2014,9/14/2015,95,10,10,10,10,10,9,1.38
6350606,6/22/2015,9/3/2015,100,9,10,10,10,10,10,0.46
8131762,,,,,,,,,,
9345786,,,,,,,,,,
6741526,7/16/2015,12/19/2015,95,10,9,10,10,10,10,2.08
6101613,10/13/2015,12/21/2015,90,10,9,10,10,9,10,2.14
1190224,9/10/2013,10/19/2015,94,10,9,10,10,9,9,0.5
8704931,11/2/2015,1/1/2016,100,10,10,10,10,10,10,2.34
9591718,,,,,,,,,,
9432497,11/23/2015,12/28/2015,88,10,10,10,10,9,9,3.49
7931111,10/2/2015,11/28/2015,100,10,10,10,10,10,10,2.21
5031357,5/10/2015,8/22/2015,80,10,10,10,10,10,9,0.25
6603376,6/1/2015,1/3/2016,99,10,10,10,10,10,10,4.4
3861673,8/28/2014,12/31/2015,99,10,10,10,10,10,10,10.61
461234,6/10/2012,12/14/2015,96,10,10,10,10,10,10,3.36
3510818,8/6/2014,11/10/2015,98,10,10,10,10,10,10,1.1
6245498,5/19/2015,11/22/2015,92,10,10,10,10,10,10,3.12
6557018,8/13/2015,11/20/2015,92,10,10,10,9,9,9,2.69
170469,,,,,,,,,,
7873789,9/8/2015,12/27/2015,98,10,10,10,10,10,10,5.55
6691873,6/6/2015,12/20/2015,95,9,10,10,10,10,10,5.49
7638689,8/24/2015,9/21/2015,95,9,10,10,10,10,10,0.9
5968862,6/27/2015,6/27/2015,100,10,10,10,10,10,10,0.16
260613,3/2/2012,12/15/2015,98,10,10,10,10,10,9,0.38
4718820,1/4/2015,10/29/2015,97,10,10,10,10,10,10,0.57
6897639,,,,,,,,,,
1023693,8/5/2013,12/6/2015,98,10,10,10,10,10,10,4.04
4438871,4/2/2015,11/29/2015,94,10,10,10,10,9,9,1.4
4438160,12/29/2014,12/1/2015,96,9,9,10,10,10,10,0.4
7870538,9/15/2015,12/20/2015,100,10,10,10,10,10,10,1.34
6153532,6/13/2015,12/27/2015,99,10,10,10,10,10,10,4.37
488268,5/27/2012,12/1/2015,94,9,9,10,10,10,10,1.93
6375415,6/6/2015,11/25/2015,97,10,10,10,10,10,9,2.54
4429898,11/28/2014,12/1/2015,94,9,10,10,10,9,9,1.79
5991139,7/8/2015,10/25/2015,95,9,10,10,10,9,10,1.33
6130287,6/15/2015,10/4/2015,100,10,10,10,10,9,9,1.32
1623894,3/25/2014,12/28/2015,99,10,10,10,10,10,10,3.78
6453383,5/27/2015,12/30/2015,96,10,10,10,10,10,10,5.11
25002,4/23/2010,12/23/2015,98,10,10,10,10,10,10,5.82
5183164,2/9/2015,12/31/2015,96,10,10,10,10,10,9,3.09
10235136,,,,,,,,,,
2352218,4/11/2014,8/25/2015,96,10,10,10,10,9,10,2.22
5695344,4/27/2015,11/23/2015,90,10,10,10,10,9,10,0.47
5403847,5/14/2015,12/8/2015,98,10,10,10,10,9,10,3.31
1187735,7/4/2013,11/9/2015,97,10,10,10,10,9,9,0.98
8976178,11/17/2015,11/29/2015,96,10,9,10,10,10,10,3.06
8717068,11/23/2015,11/23/2015,100,10,10,10,10,10,10,0.7
9717757,,,,,,,,,,
3308825,6/23/2014,7/28/2015,99,10,10,10,10,10,9,1.07
8921924,12/7/2015,12/23/2015,100,10,10,10,10,8,10,2
2260626,2/9/2014,12/1/2015,88,9,9,9,10,9,9,3.71
7635496,8/1/2015,8/17/2015,95,10,10,10,10,10,10,0.76
8086294,9/2/2015,9/28/2015,100,10,10,10,10,10,10,0.72
1097766,7/12/2015,11/8/2015,96,10,10,10,10,9,10,1.69
4950847,,,,,,,,,,
670056,10/1/2012,9/20/2015,85,9,9,10,10,9,9,0.38
7069080,7/11/2015,8/28/2015,95,10,10,10,10,10,9,0.67
4701146,12/14/2014,8/28/2015,92,9,10,10,10,9,10,1.47
670021,9/9/2012,9/17/2015,76,8,7,9,9,8,7,0.27
6813623,6/23/2015,9/30/2015,100,10,10,10,10,9,10,1.53
3208667,8/13/2014,9/28/2015,96,10,10,10,10,10,10,2.47
10332096,,,,,,,,,,
4951079,6/27/2015,6/27/2015,80,10,6,8,6,6,8,0.16
9233533,11/16/2015,11/28/2015,100,10,10,10,10,9,10,1.8
6782993,6/19/2015,12/19/2015,93,10,10,10,10,9,9,3.6
8340819,9/14/2015,11/29/2015,100,10,9,9,9,9,10,0.53
4024844,2/22/2015,12/21/2015,97,10,10,10,10,10,10,3.88
5397134,3/23/2015,12/29/2015,100,10,10,10,10,10,10,2.4
8061699,9/12/2015,9/12/2015,80,10,10,10,10,6,10,0.26
2934389,7/8/2014,9/6/2015,95,10,10,10,10,9,9,0.6
9316009,,,,,,,,,,
6652199,6/15/2015,9/5/2015,100,10,10,10,10,10,10,0.88
7948034,,,,,,,,,,
4291,7/1/2013,10/18/2015,92,10,9,10,9,9,9,1.14
7018009,7/26/2015,10/3/2015,94,9,9,10,10,9,9,1.29
7661577,8/23/2015,12/30/2015,100,10,10,10,10,10,9,4
7418814,7/26/2015,11/28/2015,98,10,10,10,10,9,9,2.21
4825073,12/22/2014,12/22/2014,100,10,10,10,10,8,10,0.08
9961388,,,,,,,,,,
8923774,11/19/2015,12/17/2015,100,10,10,10,10,10,10,2.55
7405128,,,,,,,,,,
8953255,11/15/2015,11/15/2015,100,10,10,10,10,10,8,0.59
9410302,,,,,,,,,,
8559462,11/19/2015,11/19/2015,100,10,10,10,10,10,10,0.64
9901852,,,,,,,,,,
1145941,6/25/2013,12/20/2015,93,9,9,10,10,9,9,3.34
7802149,10/19/2015,10/19/2015,80,10,10,6,8,10,10,0.38
3561108,8/11/2014,12/7/2015,91,10,9,10,10,10,9,1.35
5310503,2/24/2015,11/9/2015,99,10,10,10,10,10,10,1.71
4820795,2/8/2015,12/12/2015,99,10,10,10,10,10,9,1.45
4664312,1/12/2015,10/4/2015,87,10,8,9,10,9,9,0.25
2804399,5/19/2014,10/21/2015,90,9,9,10,9,9,9,1.41
9733835,,,,,,,,,,
9888395,,,,,,,,,,
7201336,7/11/2015,12/29/2015,87,9,9,9,9,9,9,2.36
4180905,9/29/2014,11/16/2015,97,10,10,10,10,10,10,1.88
6603061,7/13/2015,11/27/2015,92,9,10,9,10,10,9,4.94
8606766,,,,,,,,,,
5163047,5/25/2015,11/15/2015,92,10,9,10,10,10,10,0.67
8578023,10/12/2015,12/20/2015,93,10,10,10,10,10,10,3.18
9939038,,,,,,,,,,
9061048,11/9/2015,11/9/2015,80,10,10,10,10,10,10,0.53
7603457,8/16/2015,11/15/2015,98,10,10,10,10,10,9,2.11
5639238,4/20/2015,4/23/2015,40,9,3,9,9,10,5,0.23
5362889,3/21/2015,12/23/2015,96,10,9,10,10,10,10,5.59
7203408,7/20/2015,10/4/2015,96,10,10,10,10,10,10,2.66
7885859,,,,,,,,,,
10141859,,,,,,,,,,
7762347,,,,,,,,,,
544433,6/25/2012,1/1/2016,97,10,10,10,10,10,10,5.1
9410128,,,,,,,,,,
6276224,9/9/2015,9/28/2015,100,10,10,10,10,10,10,0.76
5252515,5/19/2015,9/21/2015,94,9,7,10,10,10,10,0.91
1622794,10/14/2013,11/21/2015,98,10,10,10,10,10,9,3.69
9171373,,,,,,,,,,
8423118,10/5/2015,12/1/2015,100,9,10,10,10,10,10,1.3
6248083,7/16/2015,10/24/2015,98,10,10,10,10,10,10,2.08
7932696,8/22/2015,12/10/2015,94,9,9,10,10,10,9,3.75
3215404,6/15/2014,10/18/2015,91,10,9,10,10,9,9,1.21
9522082,1/2/2016,1/2/2016,100,10,10,10,10,10,10,1
3040278,5/27/2014,11/23/2015,97,10,9,10,10,10,10,7.96
9939740,,,,,,,,,,
1071843,5/5/2013,1/1/2016,96,10,10,10,10,10,10,4.15
4973204,3/10/2015,9/13/2015,99,10,10,10,10,10,10,2.69
6584984,,,,,,,,,,
9118240,12/26/2015,12/26/2015,100,10,10,10,10,10,10,1
6971260,6/27/2015,9/29/2015,88,9,9,9,9,9,9,2.03
3738724,,,,,,,,,,
945833,6/24/2013,8/23/2015,100,10,9,10,10,10,10,0.1
5261239,2/16/2015,1/2/2016,81,9,7,10,9,10,8,4.83
4596493,,,,,,,,,,
4310055,,,,,,,,,,
3720429,9/2/2014,9/16/2015,91,10,10,10,10,10,9,0.43
6956301,7/5/2015,8/16/2015,100,10,10,10,10,10,9,0.82
6750430,6/14/2015,10/9/2015,96,10,10,10,10,10,10,2.05
8373664,9/21/2015,10/17/2015,100,10,10,10,10,10,10,1.13
6783394,7/2/2015,1/1/2016,91,10,10,9,10,9,9,8.18
9332620,,,,,,,,,,
6727846,6/22/2015,10/22/2015,100,9,10,10,10,10,9,1.07
1321090,8/6/2013,12/20/2015,96,10,10,10,10,10,10,6.12
10170744,,,,,,,,,,
8503720,9/27/2015,12/15/2015,90,10,9,9,10,10,10,4.5
6780670,6/14/2015,8/24/2015,93,10,9,10,10,9,9,0.88
9370738,,,,,,,,,,
1060467,6/10/2013,10/18/2015,91,9,10,9,9,9,9,1.98
9516743,,,,,,,,,,
6240501,5/9/2015,12/26/2015,89,10,9,10,10,9,9,4.98
8150145,9/17/2015,12/23/2015,97,10,10,10,10,9,10,1.91
8967776,10/25/2015,12/13/2015,93,10,10,10,10,10,10,3.75
10000273,,,,,,,,,,
9679301,12/25/2015,1/2/2016,100,10,10,10,10,10,10,2
8690491,10/5/2015,12/26/2015,98,10,10,10,10,10,10,3.26
7678064,10/19/2015,12/29/2015,100,10,10,10,10,10,10,1.15
7798575,9/4/2015,9/20/2015,100,10,10,10,10,10,10,0.98
4988679,8/23/2015,10/19/2015,91,10,9,10,10,9,9,2.89
6093756,5/27/2015,5/27/2015,100,10,10,10,10,10,10,0.13
7921289,10/4/2015,10/4/2015,100,10,10,10,10,10,10,0.32
10108451,,,,,,,,,,
8117705,10/27/2015,11/14/2015,100,10,10,10,10,10,10,0.86
4324917,2/22/2015,12/7/2015,97,10,10,10,10,10,10,2.84
5061566,3/1/2015,5/23/2015,93,10,9,10,10,10,10,0.77
8575663,,,,,,,,,,
8518308,9/28/2015,1/2/2016,100,10,10,10,10,10,10,3.94
3562617,9/7/2014,7/8/2015,85,8,8,9,9,9,8,1.67
7109735,7/6/2015,9/8/2015,100,10,10,10,10,10,10,0.82
8501721,10/31/2015,10/31/2015,100,10,10,10,10,10,10,0.45
5306727,3/28/2015,10/8/2015,93,10,10,10,10,10,9,0.64
909102,5/27/2013,12/1/2015,97,10,10,10,10,10,10,2.83
8608525,10/30/2015,10/30/2015,100,10,10,10,10,10,10,0.45
170273,7/25/2011,10/18/2015,99,10,10,10,10,10,10,2.22
7075913,7/26/2015,12/20/2015,98,10,10,10,10,10,10,3.87
481220,7/17/2012,12/14/2015,98,10,10,10,10,10,10,3.88
6961346,9/27/2015,1/1/2016,90,10,9,10,10,10,10,6.6
9975073,,,,,,,,,,
6517594,6/23/2015,6/23/2015,100,10,10,10,10,10,10,0.15
10170577,,,,,,,,,,
7680670,8/4/2015,11/22/2015,96,10,9,10,10,10,9,1.95
5946675,6/5/2015,8/9/2015,100,10,10,10,10,10,10,0.7
7162664,7/31/2015,12/12/2015,100,10,10,10,10,10,10,1.9
6901218,7/5/2015,9/21/2015,100,9,10,10,10,10,10,1.3
4951430,2/17/2015,11/17/2015,94,10,9,10,10,10,10,1.21
7202016,7/19/2015,1/2/2016,95,10,10,10,10,10,10,2.82
5538663,3/30/2015,6/22/2015,93,10,8,9,10,10,10,0.96
363064,8/2/2014,12/21/2015,97,10,10,10,10,10,10,2.13
7809595,8/17/2015,12/15/2015,98,10,10,10,10,10,9,5.96
9094836,11/1/2015,11/1/2015,100,10,10,10,10,10,10,0.46
3039438,5/16/2014,10/25/2015,95,10,10,10,10,10,10,0.75
8847979,10/17/2015,12/30/2015,97,10,10,10,10,10,10,5.25
4047399,11/2/2014,9/8/2015,100,10,10,10,10,10,10,0.35
66611,1/27/2011,5/19/2015,88,9,8,10,9,9,9,0.33
7279669,,,,,,,,,,
9716348,,,,,,,,,,
9887142,,,,,,,,,,
7007118,11/10/2015,12/30/2015,92,10,10,10,10,9,10,5.36
5325809,3/2/2015,12/23/2015,95,10,9,10,10,9,9,2.33
6342327,,,,,,,,,,
555182,11/4/2013,8/7/2015,88,9,10,9,10,9,9,0.49
6729818,,,,,,,,,,
66540,1/18/2011,2/12/2015,95,9,9,10,10,9,10,0.23
8098383,9/7/2015,12/29/2015,97,10,10,10,10,10,10,5.75
5930473,6/4/2015,9/30/2015,100,10,10,10,10,10,9,0.42
47491,9/13/2010,7/27/2015,94,9,9,10,10,9,9,0.57
447523,6/24/2012,11/15/2015,93,9,9,10,9,9,9,2.16
3961077,9/7/2014,11/6/2015,93,9,10,10,10,9,9,1.11
52525,9/26/2010,11/23/2015,92,9,9,10,10,10,10,0.4
6811792,8/20/2015,10/12/2015,100,10,10,10,10,9,10,0.87
7619727,9/19/2015,9/19/2015,100,10,10,10,10,10,10,0.28
270370,,,,,,,,,,
7221204,7/27/2015,10/19/2015,95,9,10,10,10,9,10,2.04
6495424,10/20/2015,10/20/2015,100,10,10,10,10,10,10,0.39
2737038,8/7/2015,12/18/2015,96,9,10,10,10,10,10,5.76
9034515,12/6/2015,12/30/2015,100,9,9,9,9,9,9,2
8147215,10/8/2015,11/18/2015,90,10,8,10,10,10,10,1.35
6376952,7/6/2015,11/29/2015,100,10,9,10,10,10,10,1.31
10319529,,,,,,,,,,
3613516,8/8/2015,8/31/2015,90,9,8,10,8,9,7,0.4
8780704,,,,,,,,,,
9714078,12/21/2015,1/3/2016,100,10,10,10,10,10,10,2
1593991,6/26/2014,10/6/2015,98,10,10,10,10,10,9,2.47
6239108,5/26/2015,12/26/2015,97,10,10,10,9,10,9,2.95
2303981,7/6/2014,2/17/2015,100,9,10,10,10,9,10,0.22
5104077,7/19/2015,7/28/2015,87,8,9,9,9,7,9,0.53
7434103,7/26/2015,8/23/2015,100,10,10,10,10,9,9,0.92
8233110,,,,,,,,,,
6438099,,,,,,,,,,
7650458,10/14/2015,10/14/2015,100,10,10,10,10,10,10,0.36
7219541,8/15/2015,8/15/2015,80,8,8,8,8,8,8,0.21
4092037,1/4/2015,1/4/2015,100,10,8,10,10,10,10,0.08
475361,6/29/2012,11/1/2015,95,10,10,10,10,9,10,1.87
6327662,8/9/2015,11/13/2015,100,10,10,10,10,10,10,0.4
9679741,12/14/2015,12/15/2015,100,10,10,10,9,10,10,2
2630912,8/18/2015,8/18/2015,100,10,10,10,10,10,10,0.21
6629657,6/18/2015,10/7/2015,91,10,8,10,10,9,9,2.69
1340668,7/11/2013,10/1/2015,89,9,8,10,9,8,9,0.89
8474584,9/30/2015,11/6/2015,100,10,10,10,10,10,10,0.62
9460991,,,,,,,,,,
7066118,7/6/2015,1/2/2016,98,10,10,10,10,10,10,3.44
4681885,4/4/2015,10/13/2015,91,9,8,10,10,9,9,4.02
9154462,11/19/2015,11/19/2015,100,10,8,10,10,10,10,0.64
3689416,8/3/2014,9/25/2015,86,8,9,9,9,9,9,0.75
3263722,7/22/2014,4/2/2015,84,10,8,8,10,9,8,0.34
5309974,12/1/2015,12/26/2015,100,10,10,10,10,10,10,3.43
1793138,10/28/2013,10/7/2015,95,10,9,10,10,10,10,0.49
8371720,,,,,,,,,,
8310249,9/13/2015,12/6/2015,95,10,10,10,10,10,10,3.16
8310398,9/12/2015,12/20/2015,95,10,10,10,10,10,10,4.96
158345,7/30/2011,12/30/2015,97,10,10,10,10,10,10,5.13
173896,8/1/2011,12/17/2015,95,9,10,10,10,10,9,1.89
6759038,6/14/2015,10/2/2015,92,10,9,10,10,10,9,2.63
9138923,11/8/2015,12/24/2015,100,10,10,10,10,10,10,4.66
6018416,5/25/2015,12/31/2015,100,10,10,10,10,10,10,1.87
1777158,11/25/2013,11/8/2015,100,10,10,10,10,10,10,1.09
5364414,3/29/2015,12/31/2015,93,9,10,10,10,9,9,2.87
1856253,11/8/2013,11/7/2015,100,10,10,10,10,10,10,1.14
6994406,8/8/2015,8/13/2015,90,10,9,10,10,10,10,0.4
1488166,8/12/2013,12/1/2015,97,10,10,10,10,10,9,0.65
463768,6/18/2012,12/6/2015,93,9,9,9,9,9,9,0.49
4334804,,,,,,,,,,
9331145,,,,,,,,,,
7389248,7/20/2015,10/7/2015,100,10,10,10,10,10,10,0.53
1022135,6/19/2013,8/30/2015,88,10,9,9,10,7,9,0.23
1219691,6/25/2013,10/28/2015,99,10,10,10,10,9,10,0.75
7969698,11/9/2015,11/9/2015,,,,,,,,0.53
7403174,7/25/2015,1/3/2016,98,10,10,10,10,10,10,2.93
